RT [min],m/z meas.,M meas.,Ions,MS/MS,Name,Molecular Formula,Annotations,AQ,Annotation Source,Boxplot,Flags,Include,blank,Avatar_F8,Avatar_F9,Avatar_F10,Avatar_F11,Desiree_F8,Desiree_F9,Desiree_F10,Desiree_F11,Seresta_F8,Seresta_F9,Seresta_F10,Seresta_F11
15.09,320.28718,319.27991,[M+H]+,FALSE,,C16H37N3O3,"SmartFormula - mzdev: -0.0036 mSigma: Infinity, ",10000,,1166,[],TRUE,0,1172,1122,1356,910,1314,1242,1166,1172,1278,1054,1076,866
12.36,320.91992,319.91264,[M+H]+,FALSE,,,,,,528,[],TRUE,0,390,732,408,600,630,496,362,528,598,600,482,1046
7.31,321.13172,320.12444,[M+H]+,TRUE,,C17H20O6,"SmartFormula - mzdev: -0.0015 mSigma: Infinity, ",20000,,154,[],TRUE,0,220,278,0,154,70,108,0,280,168,184,730,0
5.99,321.13221,320.12493,[M+H]+,TRUE,,C12H20N2O8,"SmartFormula - mzdev: 0.0029 mSigma: 17.34, ",20100,,0,[],TRUE,0,1054,1626,0,0,0,2060,0,0,692,2264,0,0
7.07,321.13238,320.12511,[M+H]+,TRUE,,C17H20O6,"SmartFormula - mzdev: -0.0009 mSigma: 20.36, ",20100,,194,[],TRUE,0,194,182,982,0,0,326,776,0,350,250,936,156
5.68,321.13249,320.12521,[M+H]+,TRUE,,C17H20O6,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,0,[],TRUE,0,1012,182,0,0,0,178,94,0,1032,74,0,0
5.48,321.1328,320.12552,[M+H]+,TRUE,,C17H20O6,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,966,0,0,0,0,0,0,0
6.24,321.16914,320.16187,[M+H]+,TRUE,,,,,,0,[],TRUE,0,140,1034,0,0,232,872,0,0,0,0,78,0
6.64,321.16915,320.16188,[M+H]+,TRUE,,C18H24O5,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,86,0,0,0,76,0,206,0,204,702,220,0
7.9,321.16921,320.16193,[M+H]+,TRUE,,C18H24O5,"SmartFormula - mzdev: -0.0004 mSigma: 29.16, ",20100,,120,[],TRUE,0,0,0,254,978,100,104,176,1028,0,120,124,988
7.18,321.16924,320.16196,[M+H]+,TRUE,,C18H24O5,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,170,[],TRUE,0,0,276,1446,276,0,166,1350,170,90,210,1138,46
18.1,321.1909,320.18362,[M+H]+,TRUE,,C15H28O7,"SmartFormula - mzdev: 0.0001 mSigma: 25.80, ",20100,,678,[],TRUE,0,616,706,834,630,684,682,678,612,562,684,690,546
7.64,321.20567,320.1984,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,700,128,0,0,804,120,0,0,794,196
13.57,321.23947,320.23219,[M+H]+,TRUE,,C15H32N2O5,"SmartFormula - mzdev: 0.0011 mSigma: Infinity, ",20000,,480,[],TRUE,0,326,600,296,516,506,428,740,374,490,480,388,520
12.09,321.26306,320.25578,[M+H]+,TRUE,,,,,,2698,[],TRUE,0,2524,2540,2730,2772,2698,2492,2666,2214,2994,2796,3058,2896
11.92,321.26325,320.25597,[M+H]+,TRUE,,C18H32N4O,"SmartFormula - mzdev: -0.0016 mSigma: 16.27, ",20100,,920,[],TRUE,0,908,1058,886,708,1486,866,920,878,1036,954,1412,1102
12.35,321.26326,320.25593,"[M+H]+, [M+K]+, [M+Na]+",TRUE,,C18H32N4O,"SmartFormula - mzdev: -0.0016 mSigma: 11.34, ",20200,,136422,[],TRUE,0,117264,124822,141412,129626,140256,142062,136422,126562,144998,139328,149764,135594
0.74,321.89161,320.88433,[M+H]+,FALSE,,,,,,488,[],TRUE,1080,154,208,672,1070,116,674,610,0,488,512,340,338
0.07,321.89519,320.88791,[M+H]+,FALSE,,,,,,274,[],TRUE,722,382,274,384,522,424,300,188,212,270,204,248,214
12.27,322.29442,321.28714,[M+H]+,TRUE,,C17H39NO4,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,656,[],TRUE,0,708,740,680,802,762,584,470,736,610,536,656,562
13.25,322.29468,321.2874,[M+H]+,TRUE,,,,,,878,[],TRUE,0,1222,942,1186,878,1208,788,882,870,938,824,664,484
14.19,322.2948,321.28752,[M+H]+,TRUE,,C17H39NO4,"SmartFormula - mzdev: -0.0004 mSigma: 8.45, ",20200,,18898,[],TRUE,0,19780,18898,19270,18054,20650,16866,17330,18084,20054,19918,18880,18946
19.78,322.87549,321.86821,[M+H]+,FALSE,,,,,,0,[],TRUE,1020,0,0,0,0,0,0,0,0,0,0,0,0
19.8,322.88708,321.8798,[M+H]+,TRUE,,,,,,1166,[],TRUE,0,1454,1144,1184,1076,1090,1166,914,1140,1440,1272,1254,1296
5.64,323.11185,322.10457,[M+H]+,TRUE,,C16H18O7,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,0,[],TRUE,0,848,106,0,0,796,0,0,0,580,0,0,0
6.44,323.14802,322.14074,[M+H]+,TRUE,,,,,,84,[],TRUE,0,0,0,170,0,306,1136,76,0,200,1024,92,84
6.22,323.14826,322.14098,[M+H]+,TRUE,,C17H22O6,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,70,[],TRUE,0,294,1372,74,70,422,888,0,0,0,1136,0,0
5.69,323.1483,322.14102,[M+H]+,TRUE,,C17H22O6,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,1060,282,106,0,1350,272,0,0,1108,0,0,0
7.12,323.14844,322.14116,[M+H]+,TRUE,,C17H22O6,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,184,[],TRUE,0,246,0,1036,218,130,138,1060,184,132,206,1204,0
7.85,323.14867,322.1414,[M+H]+,FALSE,,C17H22O6,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,234,[],TRUE,0,106,234,248,768,122,238,290,0,0,138,276,670
7.18,323.18426,322.17698,[M+H]+,FALSE,,C18H26O5,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,96,862,0,148,86,0,0,0,144,720,0
8.06,323.18476,322.17748,[M+H]+,TRUE,,C18H26O5,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,74,[],TRUE,0,0,112,0,904,0,74,0,626,0,124,254,868
7.78,323.18478,322.17751,[M+H]+,TRUE,,C18H26O5,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,310,1040,0,0,400,0,82,0,274,854
14.52,323.19823,322.19095,[M+H]+,FALSE,,C17H26N2O4,"SmartFormula - mzdev: 0.0017 mSigma: 18.65, ",20100,,574,[],TRUE,0,628,662,434,336,666,574,556,360,740,792,578,488
6.72,323.206,322.19872,[M+H]+,TRUE,,,,,,276,[],TRUE,0,172,720,0,320,158,666,276,286,214,728,342,148
6.97,323.20633,322.19905,[M+H]+,TRUE,,C16H26N4O3,"SmartFormula - mzdev: -0.0015 mSigma: 12.47, ",20200,,158,[],TRUE,0,94,0,2074,122,0,376,1568,158,192,332,1326,90
14.72,323.24476,322.23749,[M+H]+,FALSE,,C17H30N4O2,"SmartFormula - mzdev: 0.0006 mSigma: 15.75, ",20100,,0,[],TRUE,758,0,0,0,0,0,0,0,0,0,0,0,0
14.72,323.25552,322.24825,[M+H]+,TRUE,,C15H34N2O5,"SmartFormula - mzdev: 0.0016 mSigma: 28.17, ",20100,,712,[],TRUE,0,556,756,800,622,636,528,794,712,836,900,630,896
0.2,323.96251,322.95523,[M+H]+,FALSE,,,,,,562,[],TRUE,378,558,494,600,564,870,562,514,554,768,318,630,640
6.83,324.23596,323.22868,[M+H]+,TRUE,,,,,,516,[],TRUE,766,728,424,818,526,428,484,846,516,390,296,848,440
19.8,324.87205,323.86477,[M+H]+,FALSE,,,,,,0,[],TRUE,1348,0,0,0,0,82,0,0,0,0,0,0,0
19.79,324.88353,323.87625,[M+H]+,TRUE,,,,,,1184,[],TRUE,0,1454,1168,1184,1190,910,1166,1318,1068,1380,1216,1254,1018
6.56,325.10721,324.09993,[M+H]+,TRUE,,C20H12N4O,"SmartFormula - mzdev: -0.0012 mSigma: 19.16, ",20100,,0,[],TRUE,0,0,1842,0,116,0,654,0,0,0,444,0,0
0.72,325.11219,324.10492,[M+H]+,TRUE,,C12H20O10,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,422,[],TRUE,198,316,338,472,496,674,220,676,284,878,422,506,414
5.4,325.12724,324.11997,[M+H]+,TRUE,,C16H20O7,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,1012,0,86,0,0,0,0,0,0,0,0,0
6.33,325.12739,324.12012,[M+H]+,TRUE,,C16H20O7,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,0,[],TRUE,0,130,758,0,0,0,520,0,0,136,416,0,0
5.76,325.12802,324.12075,[M+H]+,TRUE,,C16H20O7,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,954,200,0,0,890,258,0,0
6.35,325.16411,324.15684,[M+H]+,TRUE,,C17H24O6,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,858,0,0,0,818,0,0,134,850,120,0
7.83,325.16418,324.15749,"[M+H]+, [M+Na]+",TRUE,,C17H24O6,"SmartFormula - mzdev: -0.0004 mSigma: 16.92, ",20100,,658,[],TRUE,0,400,172,2048,742,660,0,1690,574,658,0,2084,668
6.86,325.16427,324.157,[M+H]+,TRUE,,C17H24O6,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,72,[],TRUE,0,72,0,1038,0,140,286,1162,0,136,0,1004,0
14.8,325.1877,648.36085,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,1040,0,0,0,0,0,0,0,0,0,0,0,0
14.8,325.1983,324.19102,[M+H]+,FALSE,,,,,,1194,[],TRUE,0,1180,1200,1194,1126,994,894,1180,1302,1336,1258,1202,1396
16.76,325.25992,302.27097,"[M+Na]+, [M+H]+",TRUE,,,,,,0,[],TRUE,2766,0,0,0,0,0,0,0,0,0,0,0,0
16.76,325.2711,302.28182,"[M+Na]+, [M+H]+",TRUE,,C18H38O3,"SmartFormula - mzdev: -0.0003 mSigma: 7.56, ",20200,,7360,[],TRUE,0,6634,8362,6928,6028,8046,7650,8180,6056,8474,6798,7954,7360
15.52,325.27112,324.26384,[M+H]+,TRUE,,C15H36N2O5,"SmartFormula - mzdev: 0.0014 mSigma: 21.39, ",20100,,1760,[],TRUE,0,1776,2072,1600,1392,1776,1920,1652,1690,2086,1760,1854,1418
16.44,325.27135,324.26407,[M+H]+,FALSE,,C15H36N2O5,"SmartFormula - mzdev: 0.0016 mSigma: Infinity, ",20000,,852,[],TRUE,0,0,0,982,910,852,850,0,0,864,926,968,996
6.79,326.25265,325.24537,[M+H]+,TRUE,,C15H35NO6,"SmartFormula - mzdev: -0.0011 mSigma: 16.36, ",20100,,746,[],TRUE,800,746,746,828,660,702,1026,824,746,1028,804,598,580
10.57,326.99782,325.99007,"[M+H]+, [M+Na]+",TRUE,,,,,,0,[],TRUE,3768,0,0,0,0,0,0,0,0,0,0,0,0
10.58,327.00787,326.00059,"[M+H]+, [M+Na]+",TRUE,,C11H6N2O10,"SmartFormula - mzdev: -0.0017 mSigma: 29.61, ",20100,,4470,[],TRUE,0,3702,3942,4278,4500,4492,4526,3820,4738,4014,4508,4470,4874
19.55,327.00807,978.00239,[M+H+H2]3+,FALSE,,,,,,0,[],TRUE,0,642,0,610,0,814,0,620,0,682,0,0,542
19.5,327.06616,326.05889,[M+H]+,FALSE,,C14H14O9,"SmartFormula - mzdev: -0.0049 mSigma: 22.11, ",10100,,0,[],TRUE,814,0,0,0,0,0,0,0,0,0,0,0,0
12.73,327.06684,326.05934,"[M+H]+, [M+Na]+",TRUE,,C21H10O4,"SmartFormula - mzdev: 0.0017 mSigma: 26.33, ",20100,,0,[],TRUE,11382,0,0,0,0,0,0,0,0,0,0,0,0
19.56,327.07659,652.13863,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,1188,0,0,0,922,838,0,878,864,0,0,938
12.74,327.07779,326.0705,"[M+H]+, [M+Na]+",TRUE,,C20H10N2O3,"SmartFormula - mzdev: 0.0014 mSigma: 23.41, ",20100,,11274,[],TRUE,0,11662,13098,11274,10792,11048,9872,12506,13694,10774,10574,12222,13014
19.49,327.0779,326.07063,[M+H]+,TRUE,,,,,,0,[],TRUE,0,950,1018,0,946,0,954,0,0,0,0,1022,0
19.29,327.07795,326.07067,[M+H]+,TRUE,,C13H14N2O8,"SmartFormula - mzdev: -0.0044 mSigma: 20.40, ",10100,,896,[],TRUE,0,0,852,896,0,948,0,980,986,1010,1062,858,944
18.39,327.07811,326.07083,[M+H]+,FALSE,,C13H14N2O8,"SmartFormula - mzdev: -0.0040 mSigma: 19.26, ",10100,,0,[],TRUE,0,0,0,0,744,0,0,830,710,0,634,0,0
5.9,327.14306,326.13578,[M+H]+,TRUE,,C17H18N4O3,"SmartFormula - mzdev: -0.0021 mSigma: 14.84, ",20200,,0,[],TRUE,0,988,382,0,0,1398,342,0,0,1280,0,0,0
6.11,327.14362,326.13634,[M+H]+,FALSE,,C16H22O7,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,332,768,0,0,324,398,0,0,290,492,0,0
7.68,327.17958,326.1723,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,124,670,0,244,0,796,0,0,136,840
7.35,327.17999,326.17271,[M+H]+,TRUE,,C18H22N4O2,"SmartFormula - mzdev: -0.0016 mSigma: 19.14, ",20100,,0,[],TRUE,0,0,100,1446,0,0,0,694,0,0,0,1168,0
4.2,327.1995,326.19222,[M+H]+,TRUE,,C14H30O8,"SmartFormula - mzdev: -0.0018 mSigma: 22.52, ",20100,,614,[],TRUE,952,614,700,816,574,620,520,820,614,584,506,686,460
15.61,327.20128,326.19401,[M+H]+,FALSE,,C14H30O8,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,466,[],TRUE,0,274,600,636,410,554,550,446,734,466,348,482,466
12.41,327.21381,326.20654,[M+H]+,TRUE,,C13H30N2O7,"SmartFormula - mzdev: 0.0013 mSigma: 15.10, ",20100,,832,[],TRUE,0,972,834,664,1074,702,776,932,592,620,1140,832,864
13.82,327.21389,326.20662,[M+H]+,TRUE,,C13H30N2O7,"SmartFormula - mzdev: 0.0012 mSigma: 14.09, ",20200,,1276,[],TRUE,0,1726,1752,1056,754,1320,1168,1582,986,1528,1422,1276,1018
15.24,327.21641,326.20914,[M+H]+,FALSE,,C18H30O5,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,446,[],TRUE,226,0,722,398,488,796,770,760,428,302,476,446,404
15.03,327.22929,326.22201,[M+H]+,FALSE,,,,,,442,[],TRUE,0,284,636,438,308,442,282,542,0,702,472,480,472
13.97,327.23938,304.25053,"[M+Na]+, [M+H]+",TRUE,,,,,,0,[],TRUE,1756,0,0,0,0,0,0,0,0,0,0,0,0
16.24,327.2493,326.24202,[M+H]+,TRUE,,C14H34N2O6,"SmartFormula - mzdev: 0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,808,0,0,0,0,664,0,0,0,0,0,0
18.48,327.24986,326.24259,[M+H]+,TRUE,,C14H34N2O6,"SmartFormula - mzdev: 0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,750,0,0,0,588,0,0,950,0,0,0,864
14.19,327.25026,304.26099,"[M+Na]+, [M+K]+, [M+H]+",TRUE,,C18H32N4,"SmartFormula - mzdev: -0.0017 mSigma: 4.92, ",20200,,162826,[],TRUE,0,162826,163432,156694,149940,179116,174458,159448,150580,168874,170244,172544,162226
15.07,327.25028,326.24301,[M+H]+,FALSE,,C14H34N2O6,"SmartFormula - mzdev: 0.0013 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,768,0,0,0,0,0,0,0,0,0
17.83,327.25035,326.24307,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,854,0,0,0,0,0,0,0,0,0
18.04,327.25046,326.24319,[M+H]+,TRUE,,C19H34O4,"SmartFormula - mzdev: -0.0025 mSigma: 17.38, ",20100,,0,[],TRUE,0,0,0,0,0,772,0,0,0,0,0,0,0
18.22,327.25053,326.24325,[M+H]+,FALSE,,C14H34N2O6,"SmartFormula - mzdev: 0.0016 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,754,878,0,0,0,0,0,0
18.88,327.25054,326.24326,[M+H]+,TRUE,,C14H34N2O6,"SmartFormula - mzdev: 0.0015 mSigma: 16.25, ",20100,,0,[],TRUE,0,0,738,784,0,0,0,0,0,860,1040,922,0
16.53,327.2506,326.24333,[M+H]+,FALSE,,C19H34O4,"SmartFormula - mzdev: -0.0026 mSigma: 20.18, ",20100,,0,[],TRUE,0,570,624,0,736,812,0,0,0,680,0,0,0
16.8,327.25064,326.24336,[M+H]+,TRUE,,C14H34N2O6,"SmartFormula - mzdev: 0.0017 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,558,0,0,0,0,764,782,826,0,0,0
19.11,327.25064,326.24337,[M+H]+,TRUE,,C14H34N2O6,"SmartFormula - mzdev: 0.0017 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,726,774,0,864,976,0,862,0,0
13.66,328.25378,327.24651,[M+H]+,TRUE,,,,,,756,[],TRUE,0,0,778,0,0,920,0,756,808,982,882,0,794
19.64,328.99319,327.98591,[M+H]+,FALSE,,C15H4O9,"SmartFormula - mzdev: 0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,718,0,0,0,0,0,0,0,0,0,0,0,0
19.6,329.00459,327.99731,[M+H]+,FALSE,,,,,,578,[],TRUE,0,662,0,710,602,0,0,0,616,0,588,578,624
7.88,329.13699,328.12972,[M+H]+,FALSE,,C19H20O5,"SmartFormula - mzdev: -0.0014 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,96,0,0,76,238,414,0,0,208,754
6.69,329.1375,328.13023,[M+H]+,FALSE,,C19H20O5,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,776,268,0,0,196,128,0,130,414,0,0
19.13,329.14522,328.13794,[M+H]+,FALSE,,C13H20N4O6,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,850,0,0,0,0,0,0,0,0,0,0,0,0
18.51,329.14569,328.13842,[M+H]+,FALSE,,C13H20N4O6,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,948,0,0,0,0,0,0,0,0,0,0,0,0
14.92,329.14753,328.14026,[M+H]+,TRUE,,C13H20N4O6,"SmartFormula - mzdev: 0.0020 mSigma: 14.60, ",20200,,0,[],TRUE,2310,0,0,0,0,0,0,0,0,0,0,0,0
19.41,329.15683,328.14956,[M+H]+,FALSE,,,,,,0,[],TRUE,0,862,868,0,0,0,0,748,0,792,0,1022,0
18.91,329.15703,328.14975,[M+H]+,FALSE,,C11H24N2O9,"SmartFormula - mzdev: 0.0016 mSigma: Infinity, ",20000,,814,[],TRUE,0,814,890,858,904,902,0,0,0,0,694,832,886
17.75,329.15712,328.14984,[M+H]+,FALSE,,C11H24N2O9,"SmartFormula - mzdev: 0.0017 mSigma: 21.69, ",20100,,0,[],TRUE,0,0,0,0,424,0,530,524,0,438,0,792,0
19.67,329.15726,328.14998,[M+H]+,FALSE,,C11H24N2O9,"SmartFormula - mzdev: 0.0018 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,822,0,860,0,874,0,0
19.17,329.15738,328.1501,[M+H]+,FALSE,,C16H24O7,"SmartFormula - mzdev: -0.0021 mSigma: 18.77, ",20100,,0,[],TRUE,0,0,0,0,0,0,0,838,0,0,0,0,0
14.93,329.15894,328.15166,[M+H]+,TRUE,,C16H24O7,"SmartFormula - mzdev: -0.0005 mSigma: 24.05, ",20100,,2260,[],TRUE,0,2592,2260,2394,2416,2452,2542,2084,2234,2144,1928,2200,2800
8,329.1742,328.16692,[M+H]+,TRUE,,C20H24O4,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,620,0,0,0,706,0,0,0,0
7.19,329.17473,328.16745,[M+H]+,FALSE,,C20H24O4,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,656,0,0,0,762,0,0,0,0,0
19.66,329.18141,328.17413,[M+H]+,FALSE,,C13H28O9,"SmartFormula - mzdev: 0.0008 mSigma: 16.60, ",20100,,0,[],TRUE,1538,0,0,0,0,0,0,0,0,0,0,0,0
16.55,329.18142,328.17414,[M+H]+,FALSE,,C14H24N4O5,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,732,0,0,0,0,0,0,0,0,0,0,0,0
5.88,329.18721,656.35987,[M+H+H]2+,TRUE,,C30H56O15,"SmartFormula - mzdev: -0.0010 mSigma: 12.81, ",20200,,0,[],TRUE,132,8500,0,58,0,6098,0,0,0,8576,0,184,0
6.82,329.19256,328.18528,[M+H]+,FALSE,,C12H28N2O8,"SmartFormula - mzdev: 0.0005 mSigma: 22.46, ",20100,,1514,[],TRUE,1236,1120,1514,1472,1554,1522,1288,1862,1400,1764,1508,2450,1696
19.51,329.1929,328.18562,[M+H]+,FALSE,,C12H28N2O8,"SmartFormula - mzdev: 0.0011 mSigma: 19.75, ",20100,,1502,[],TRUE,0,1574,1652,1436,1352,1530,1484,1502,1512,1626,1416,1582,1348
16.66,329.19317,328.18589,[M+H]+,FALSE,,C12H28N2O8,"SmartFormula - mzdev: 0.0013 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,890,724,710,0,0,0,0,0,0
16.24,329.19318,328.1859,[M+H]+,FALSE,,C12H28N2O8,"SmartFormula - mzdev: 0.0013 mSigma: Infinity, ",20000,,0,[],TRUE,0,272,0,0,0,0,660,0,0,614,698,740,0
18.78,329.19324,328.18596,[M+H]+,FALSE,,C12H28N2O8,"SmartFormula - mzdev: 0.0014 mSigma: 27.65, ",20100,,1260,[],TRUE,0,1224,1298,0,1604,0,1530,1260,1216,1344,1352,1214,1408
19.2,329.19325,328.18597,[M+H]+,TRUE,,C12H28N2O8,"SmartFormula - mzdev: 0.0014 mSigma: 15.05, ",20100,,1560,[],TRUE,0,0,1344,1708,1766,1770,1364,1628,1660,0,1614,0,1560
15.62,329.19337,328.18609,[M+H]+,FALSE,,C12H28N2O8,"SmartFormula - mzdev: 0.0015 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,524,574,0,0,536,0,0,556,0,716
14.55,329.19915,328.19187,[M+H]+,FALSE,,C18H24N4O2,"SmartFormula - mzdev: 0.0019 mSigma: Infinity, ",20000,,0,[],TRUE,898,0,0,0,0,0,0,0,0,0,0,0,0
14.54,329.21037,328.2031,[M+H]+,TRUE,,C16H28N2O5,"SmartFormula - mzdev: 0.0033 mSigma: 15.54, ",10100,,1004,[],TRUE,0,918,934,1044,1016,890,1004,1164,1030,1020,1058,974,772
19.02,329.21792,328.21064,[M+H]+,FALSE,,,,,,0,[],TRUE,1206,0,0,0,0,0,0,0,0,0,0,0,0
10.75,329.21939,328.21212,[M+H]+,TRUE,,C15H28N4O4,"SmartFormula - mzdev: 0.0011 mSigma: 29.30, ",20100,,0,[],TRUE,2002,0,0,0,0,0,0,0,0,0,0,0,0
19.72,329.22943,328.22216,[M+H]+,FALSE,,C25H28,"SmartFormula - mzdev: 0.0034 mSigma: 24.77, ",10100,,0,[],TRUE,0,934,1130,0,956,0,0,952,900,882,0,0,0
18.99,329.22948,328.22221,[M+H]+,FALSE,,C13H32N2O7,"SmartFormula - mzdev: 0.0013 mSigma: Infinity, ",20000,,1038,[],TRUE,0,1100,1080,1290,954,974,1020,1056,1160,1038,1168,996,0
19.47,329.22969,984.66724,[M+H+H2]3+,TRUE,,,,,,0,[],TRUE,0,0,936,974,0,996,0,0,1166,0,1044,0,0
16.55,329.22973,328.22246,[M+H]+,FALSE,,C13H32N2O7,"SmartFormula - mzdev: 0.0015 mSigma: Infinity, ",20000,,396,[],TRUE,0,608,276,434,350,426,484,314,568,396,338,310,778
19.26,329.22974,328.22246,[M+H]+,FALSE,,C13H32N2O7,"SmartFormula - mzdev: 0.0015 mSigma: 27.10, ",20100,,0,[],TRUE,0,0,0,0,0,0,0,1026,1260,0,1146,978,0
18.76,329.22999,328.22271,[M+H]+,FALSE,,C13H32N2O7,"SmartFormula - mzdev: 0.0018 mSigma: Infinity, ",20000,,868,[],TRUE,0,894,1086,0,0,0,868,1014,0,964,1054,0,1064
16.09,329.2447,328.23742,[M+H]+,FALSE,,C17H32N2O4,"SmartFormula - mzdev: 0.0012 mSigma: Infinity, ",20000,,922,[],TRUE,0,1876,1966,922,1108,0,804,926,638,1748,1132,800,596
15.23,329.24482,306.25556,"[M+Na]+, [M+H-H2O]+",TRUE,,C20H34O2,"SmartFormula - mzdev: -0.0003 mSigma: 7.11, ",20200,,8750,[],TRUE,82,10358,10736,5644,8650,10926,9572,8750,8274,10420,10738,6610,6602
16.26,329.24489,328.23761,[M+H]+,TRUE,,C17H32N2O4,"SmartFormula - mzdev: 0.0011 mSigma: 18.50, ",20100,,854,[],TRUE,0,2054,1540,654,614,1366,956,854,684,1330,980,796,448
15.46,329.245,328.23773,[M+H]+,TRUE,,C17H32N2O4,"SmartFormula - mzdev: 0.0015 mSigma: Infinity, ",20000,,1442,[],TRUE,0,1946,1754,1212,1124,2184,1304,1442,1102,2606,2232,1430,1462
16.1,329.2451,656.47565,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,0,0,1236,0,0,0,0,0,0,0
13.38,329.24512,984.71352,[M+H+H2]3+,FALSE,,,,,,0,[],TRUE,366,0,0,0,1132,0,0,0,0,0,0,0,0
14.61,329.24584,328.23856,[M+H]+,FALSE,,C22H32O2,"SmartFormula - mzdev: -0.0017 mSigma: Infinity, ",20000,,564,[],TRUE,0,340,604,680,550,538,468,564,578,644,674,514,704
13.39,329.24659,328.23931,[M+H]+,TRUE,,C17H32N2O4,"SmartFormula - mzdev: 0.0029 mSigma: 18.61, ",20100,,902,[],TRUE,0,774,704,902,0,1000,1112,806,1084,1260,1158,890,1274
18.57,330.11493,329.10765,[M+H]+,FALSE,,,,,,1600,[],TRUE,0,662,822,1608,1692,3312,2730,2300,1600,1620,1322,840,1170
13.25,330.21158,329.2043,[M+H]+,TRUE,,C13H31NO8,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,1022,[],TRUE,0,896,1204,1110,1060,1022,900,850,1004,908,1102,1062,1094
14.84,330.2518,329.24452,[M+H]+,FALSE,,C20H31N3O,"SmartFormula - mzdev: -0.0022 mSigma: Infinity, ",20000,,0,[],TRUE,1058,0,122,0,0,0,0,0,0,0,0,0,0
5.33,331.11696,330.10968,[M+H]+,TRUE,,C19H14N4O2,"SmartFormula - mzdev: -0.0025 mSigma: 20.53, ",20100,,0,[],TRUE,0,824,0,0,0,924,0,0,0,826,0,0,0
6.4,331.11731,330.11003,[M+H]+,TRUE,,C18H18O6,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,166,[],TRUE,0,126,628,170,0,314,582,0,0,266,722,166,0
7.75,331.15281,330.14553,[M+H]+,TRUE,,,,,,0,[],TRUE,0,134,0,204,0,0,0,294,0,0,0,438,854
